Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.049141667,0.1961767164,2.187278484,1.751767337,2.809156684
3.059155667,0.8442522054,-1.681434104,2.33250461,2.99675828
3.069170667,1.365409347,-5.40613094,2.461967812,6.095234198
3.079185667,1.253673734,-7.837800819,2.295915073,8.262810994
3.089200667,0.516986542,-8.823107527,1.983280824,9.058029827
3.099215667,-0.08211007398,-9.228958672,2.267572449,9.503804767
3.109230667,0.2044552409,-9.921599958,2.784364572,10.30692164
3.119244667,1.024160652,-11.34121036,2.687230625,11.7001353
3.129259667,2.009125225,-13.031679,0.8864191818,13.21540694
3.139274667,2.338701781,-13.80401199,-0.5855366671,14.01296279
3.149289667,1.904279971,-12.96736547,-0.4071884036,13.11276675
3.159304667,1.039260429,-10.99455467,0.4048822618,11.05098296
3.169319667,0.5570987338,-9.601935017,0.6738050652,9.641655892
3.179333667,0.6360244507,-9.21310804,0.8004253507,9.26965844
3.189348667,0.6657744992,-9.229027669,0.7047111082,9.279807388
3.199363667,0.4757247877,-9.465810667,0.4789828563,9.489853015
3.209378667,0.1887323703,-9.699945461,0.3196357413,9.707045321
3.219393667,-0.1264905139,-9.79337812,0.1838960652,9.795921223
3.229407667,-0.4491079697,-9.692197316,0.1404922199,9.703614009
3.239422667,-0.6690884086,-9.537234406,0.1117309356,9.561328528
3.249437667,-0.7030811968,-9.301578167,0.2064628458,9.330396909
3.259452667,-0.5028456357,-9.145561005,0.2540007091,9.162895622
3.269467667,-0.1533131173,-8.969373288,0.4579539299,8.982365161
3.279482667,0.09176148813,-8.611060005,0.6863239539,8.638854968
3.289496667,0.5004421012,-7.93557445,0.6739758039,7.979851348
3.299511667,1.138190932,-6.891959893,1.324376804,7.109751309
3.309526667,1.887007881,-5.44408814,2.011510012,6.102873663
3.319541667,3.140226701,-3.540354592,2.147165415,5.196677178
3.329556667,3.98281954,-1.315559787,3.225023607,5.290966481
3.339570667,4.480979509,2.376718916,3.517389067,6.172519422
3.349585667,3.394115728,8.347793214,1.53703419,9.14156153
3.359600667,-0.8013822475,18.4453622,-2.63883556,18.65039017
3.369615667,-7.698526574,29.91240465,-3.952880334,31.13911569
3.379630667,-10.34958106,30.99821622,-3.926788888,32.91539014
3.389645667,-6.697080966,22.88341526,-3.640938395,24.11966044
3.399659667,-3.29310654,18.89177724,-5.354773675,19.91023352
3.409674667,-2.917565606,18.08661213,-6.414345285,19.41086173
3.419689667,-2.893448473,17.7173628,-5.071396555,18.65465228
3.429704667,-2.553958547,17.13629107,-4.144317005,17.81433522
3.439719667,-2.021303514,15.07161233,-3.306701024,15.56192269
3.449733667,-1.315788706,12.52187664,-2.358531736,12.80981524
3.459748667,-0.121436071,10.43716066,-1.266194669,10.51438625
3.469763667,0.589386547,8.367870213,-0.07917828005,8.388974765
3.479778667,0.8461509425,5.880353578,1.384183295,6.100040411
3.489793667,0.9109766836,2.894827246,2.484527539,3.92208878
3.499808667,0.8692900559,-0.3957173359,2.589518974,2.760048175
3.509822667,0.7798481217,-3.602965992,2.457820966,4.430621958
3.519837667,0.391943543,-6.133845579,2.62199441,6.682255309
3.529852667,-0.3956754553,-7.846475163,2.76317894,8.328198449
3.539867667,-0.6649169319,-9.402411062,3.322488506,9.994317294
3.549882667,-0.1075811301,-11.04348184,3.945704631,11.72768732
3.559896667,1.012434281,-12.56770361,3.294225404,13.0316583
3.569911667,2.08155527,-13.65622244,1.196865402,13.86570483
3.579926667,2.750218294,-13.68403999,-0.3007702482,13.96091379
3.589941667,2.83350428,-12.28885457,-0.2846073381,12.61450334
3.599956667,2.207670356,-10.42898391,0.09466053765,10.66051004
3.609971667,1.523722711,-9.166754238,0.407612948,9.301465609
3.619985667,0.9238407773,-8.839581472,0.5621899045,8.905489311
3.630000667,0.5046401462,-9.045708103,0.511664114,9.07421054
3.640015667,0.0973789813,-9.227208601,0.5691668387,9.245258899
3.650030667,-0.2497562152,-9.414503104,0.8267272961,9.454032203
3.660045667,-0.4720971751,-9.53882368,1.003411442,9.603065524
3.670059667,-0.5194764692,-9.437848697,1.102565163,9.516222663
3.680074667,-0.3953895995,-9.063603507,1.202781615,9.151607786
3.690089667,-0.08836575419,-8.902768824,1.247264893,8.99014855
3.700104667,0.29197377,-9.148881054,1.298159058,9.245133323
3.710119667,0.5595314679,-9.193568984,1.283069733,9.299519024
3.720134667,0.6238979101,-9.030194271,0.9216170812,9.098518298
3.730148667,0.6727762476,-8.616031893,0.6122268677,8.663916851
3.740163667,0.8771989998,-7.956502805,0.2964631891,8.010200084
3.750178667,1.155028501,-7.389619925,1.22830705,7.579532419
3.760193667,2.167687388,-6.205867488,1.966921484,6.861518784
3.770208667,3.555104193,-3.933771633,2.307271535,5.782458562
3.780222667,4.389940993,-0.6813052887,3.642639935,5.744961663
3.790237667,4.901010152,4.274537421,2.301490978,6.898436881
3.800252667,4.018392245,12.54142388,-0.7031685396,13.18822335
3.810267667,-2.024541117,26.83632716,-3.419168708,27.1289133
3.820283375,-9.62631089,37.29689306,-3.917328093,38.71781957
3.830297375,-8.841131569,27.71855038,-2.727632546,29.22197156
3.840312375,-4.523527066,17.85226041,-4.141474088,18.87636899
3.850327375,-2.822559754,17.06680627,-3.794894414,17.70999558
3.860342375,-4.247880842,18.16042738,-4.169553587,19.11101231
3.870357375,-4.734183827,19.54125906,-4.074443947,20.5152235
