Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
30.26204304,3.453357963,-5.057874284,-5.128411585,7.988014702
30.27197804,2.756802551,-5.364281833,-5.550370055,8.196467998
30.28191204,2.162481466,-5.889339579,-6.522941528,9.050381922
30.29184704,1.390445224,-6.443299527,-6.735141662,9.423989597
30.30178104,0.63636242,-8.171054104,-7.162510561,10.88451376
30.31171604,-0.10832581,-9.313754994,-6.399836589,11.301136
30.32165004,-0.951358651,-10.01422219,-5.486696216,11.4583404
30.33158504,-1.951461592,-10.00708157,-4.838725319,11.2855282
30.34151904,-2.08770274,-9.000485737,-4.363107535,10.21782529
30.35145404,-1.480393089,-8.095242029,-4.154432103,9.218666569
30.36138804,-1.168595869,-7.532529384,-3.680683674,8.464753247
30.37132304,-1.229116597,-7.262966895,-3.11943868,7.999519573
30.38125704,-1.585847038,-7.09073248,-2.428872571,7.661123932
30.39119204,-1.965842966,-6.522869607,-1.485498,6.972737682
30.40112604,-1.773578183,-5.602008571,-0.574129334,5.904041336
30.41106104,-1.097582312,-4.509677936,0.488750045,4.666986032
30.42099504,-0.309590773,-2.877193213,2.053784212,3.548537279
30.43093004,0.266609718,-0.245057393,3.515912938,3.534512364
30.44086404,0.031444645,3.359692585,5.97967029,6.858934305
30.45079904,-1.073930471,8.38707247,9.56351998,12.76547005
30.46073304,-2.592424748,14.1245926,11.2627302,18.25031161
30.47066804,-1.99682166,19.22414584,10.94788103,22.21286067
30.48060204,0.923341133,20.61601004,8.432987731,22.29322118
30.49053704,2.563906707,15.0310958,5.971132185,16.37564894
30.50047104,2.636665951,7.471537662,5.31013837,9.538000413
30.51040604,1.838055283,3.090197339,5.078243644,6.222244396
30.52034004,1.21664931,-0.141957532,4.06627451,4.246760633
30.53027504,0.154021215,-2.889439037,3.49388443,4.536497426
30.54020904,-0.905801532,-5.337720855,3.754969041,6.588742888
30.55014404,-2.272822664,-6.969357147,4.202589771,8.449817909
30.56007804,-3.014277676,-6.237060045,3.181325026,7.622835223
30.57001304,-3.225873207,-2.88154588,1.250742232,4.502657076
30.57994704,-3.58531968,1.993252081,-1.499448287,4.367598452
30.58988204,-2.774596213,8.460046306,-5.114117482,10.26766601
30.59981604,-3.222713957,11.66118287,-11.44338812,16.65293376
30.60975104,-3.84503078,11.6444762,-18.54478475,22.23256911
30.61968504,-2.556917823,7.782201984,-20.70882172,22.27006497
30.62962004,-1.603690402,2.548168634,-11.79577408,12.17395878
30.63955404,-1.301872479,0.688073441,0.930122733,1.741678877
30.64948904,-1.520514636,-0.181928514,7.326641319,7.484967319
30.65942317,0.217869886,-0.631397549,7.144909272,7.176061501
30.66935817,2.77132148,-0.994058236,2.69146167,3.989027506
30.67929217,3.700760966,-2.389269964,-2.160771009,4.906442096
30.68922717,2.652389406,-3.101618705,-3.909573516,5.651546092
30.69916117,2.161779361,-2.776130522,-5.094498904,6.191454576
30.70909617,2.7111931,-1.688149046,-5.441736975,6.309747739
30.71903017,2.83352416,-0.67077153,-4.499283925,5.3593236
30.72896517,2.470895925,0.502583973,-3.030927038,3.94264328
30.73889917,1.656928423,2.000223716,-1.768589192,3.142326279
30.74883417,-0.183104681,3.414088647,-0.174258721,3.423433177
30.75876817,-1.001642294,2.979752206,0.72738281,3.226654033
30.76870317,0.703886358,0.668246702,1.155379407,1.508943748
30.77863717,1.760909751,-1.738508191,1.616339391,2.955633081
30.78857217,1.779052492,-3.59649137,1.364128515,4.237997705
30.79850617,1.522830718,-4.67197033,1.11510247,5.038826617
30.80844117,1.394443989,-4.558205733,0.237777463,4.772656667
30.81837517,0.682531742,-3.984738303,-0.602150946,4.087367697
30.82831017,-0.017918537,-3.432275242,-0.824939656,3.530065134
30.83824417,-0.248184228,-2.77065519,-0.717571328,2.872809462
30.84817917,-0.434342873,-2.337537308,-0.450558372,2.419863063
30.85811317,-0.725301786,-2.429097104,0.132092695,2.538508204
30.86804817,-0.919829295,-2.833563629,0.630531942,3.045117288
30.87798217,-0.925794917,-3.316141353,0.933788499,3.567331028
30.88791717,-0.750157715,-3.683267559,1.221534659,3.952384525
30.89785117,0.023993465,-3.872315058,1.211946541,4.05761186
30.90778617,1.201882606,-3.831164693,0.896823644,4.114199479
30.91772017,2.130954887,-3.616430376,0.465785617,4.223327318
30.92765517,2.515504626,-3.267289036,0.028544901,4.12356108
30.93758917,2.086970669,-3.057725412,-0.207472075,3.707853278
30.94752417,1.075494455,-2.89850456,-0.285080999,3.104720307
30.95745817,0.000771828,-2.239080137,0.499230595,2.294060078
30.96739317,-0.974857734,-1.405789341,1.504575126,2.27823124
30.97732717,-1.146947138,-1.296889043,1.761723976,2.470036497
30.98726217,-0.401609283,-1.648499662,1.474685329,2.248007556
30.99719617,0.396383041,-1.492342751,1.675056546,2.278161722
31.00713117,0.709870107,-0.117930154,1.837647879,1.973517878
31.01706517,1.560110811,2.198478241,2.180874614,3.467487044
31.02700017,2.662583734,4.030786296,1.820338512,5.16238536
31.03693417,3.192870061,4.679541889,2.282956474,6.107734587
31.04686917,3.797716865,5.074284495,3.810621085,7.395393808
31.05680317,3.742423547,5.518162422,5.583186969,8.696426119
31.06673817,2.780626739,5.478195534,6.837044013,9.191718131
31.07667217,2.796105781,5.244793396,5.477171102,8.082417249
31.08660717,3.485575244,5.479153308,2.595667906,6.99341459
31.09654117,2.970131198,6.124296491,1.159650214,6.904598139
31.10647617,2.312136419,6.634007635,0.973042173,7.092449731
31.11641017,2.143891267,5.480629145,-0.112776418,5.88610942
31.12634517,2.528021468,3.833652098,-1.11169252,4.724790071
31.13627917,3.139380901,2.975052214,-0.609946454,4.367915154
31.14621417,2.994408252,2.3472776,0.31487958,3.817766633
31.15614817,1.629407625,2.927357061,0.989138973,3.493248414
31.16608317,0.905324107,4.273073278,0.983574763,4.477296762
31.17601717,1.611338852,5.967126258,0.086901246,6.181469122
31.18595217,1.482998608,7.706517379,-1.374524864,7.967371811
31.19588617,1.485088403,10.03887172,-2.556262935,10.46512843
31.20582017,-0.139214896,11.66172198,-4.121412876,12.36936475
31.21575517,-2.93243069,12.02545856,-4.566064975,13.19317068
31.22568917,-5.032685063,10.89174893,-6.479926486,13.63625905
31.23562417,-5.41293359,8.664959639,-8.2397431,13.12534731
31.24555817,-4.334092774,5.478022456,-8.851648371,11.27584893
31.25549317,-3.213116337,2.160810478,-7.775334429,8.686140915
31.26542717,-2.734284924,-0.139136835,-6.1086739,6.69414445
31.27536217,-2.356650394,-1.371020628,-4.329645674,5.116574079
31.28529617,-1.743692625,-2.359757897,-1.804931099,3.444807335
31.29523117,-0.709759813,-3.553967494,1.281119979,3.843918879
31.30516517,0.079882906,-4.190059773,2.461324618,4.860154427
31.31510017,1.278775538,-4.259193158,2.228332662,4.974078777
31.32503417,3.075118832,-4.303148432,0.033019227,5.289095624
31.33496917,4.540152747,-4.251967168,-2.185757039,6.593159
31.34490317,4.903794889,-4.261689919,-3.596865007,7.426078585
31.35483817,4.803984672,-4.982087937,-4.930804932,8.497782429
31.36477217,4.242411649,-5.515858034,-6.075979194,9.237979737
31.37470717,3.567391532,-6.173541741,-6.956885621,9.961784856
31.38464117,2.516920529,-7.25102805,-7.526296252,10.74976428
31.39457617,1.86298825,-7.808495743,-7.34259954,10.87920489
31.40451017,0.825887051,-8.1910241,-6.670355097,10.59568791
31.41444517,-0.552118368,-8.329997213,-5.65292554,10.08212554
