"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.538151750E0,-2.740318958E0,2.983803742E0,-1.115102690E0,4.201890856E0
2.548166750E0,-1.895528151E0,3.022103004E0,-1.236044086E0,3.775438852E0
2.558182750E0,-1.180592309E0,2.885737749E0,-2.265371557E0,3.853983504E0
2.568197750E0,-5.742462053E-1,2.899836556E0,-3.370626293E0,4.483294811E0
2.578212750E0,-6.659461150E-1,8.268448251E-1,-2.426483399E0,2.648580427E0
2.588227750E0,-4.575736416E-1,2.187414140E-1,-1.371350995E0,1.462130294E0
2.598243750E0,4.883756408E-1,-7.275105715E-1,-1.142528397E0,1.439844969E0
2.608258750E0,1.444007620E0,-2.282171193E0,-1.794219439E0,3.242327367E0
2.618273750E0,1.901326542E0,-2.015870281E0,-1.602444652E0,3.201031783E0
2.628288750E0,1.538347913E0,-2.853376919E0,-1.337640628E0,3.506787218E0
2.638304750E0,1.318401680E0,-4.153935674E0,-1.367024056E0,4.567506907E0
2.648319750E0,1.357106009E0,-4.686163276E0,-1.716982251E0,5.172029681E0
2.658334750E0,1.356205976E0,-5.251792513E0,-1.664297669E0,5.673667771E0
2.668349750E0,1.221683982E0,-5.584397927E0,-1.517679906E0,5.914504566E0
2.678365750E0,1.035559872E0,-5.996872213E0,-7.927263218E-1,6.137041275E0
2.688380750E0,5.956747523E-1,-6.567009653E0,4.720825571E-1,6.610847611E0
2.698395750E0,2.616728224E-1,-5.786759536E0,1.077714935E0,5.892073325E0
2.708410750E0,-4.524623711E-1,-5.371775039E0,5.916411602E-1,5.423165914E0
2.718426750E0,-9.555399951E-1,-5.658480980E0,6.763076735E-1,5.778309074E0
2.728441750E0,-2.150228041E-1,-5.373179541E0,1.840251498E0,5.683644848E0
2.738456750E0,5.621172893E-1,-5.609577792E0,2.645665108E0,6.227590442E0
2.748471750E0,1.411147584E0,-5.860862469E0,2.118322270E0,6.389705441E0
2.758487750E0,2.495688412E0,-5.045106888E0,2.524394294E-1,5.634295859E0
2.768502750E0,3.851293440E0,-2.741928989E0,-4.713956262E0,6.676227931E0
2.778517750E0,4.678193814E0,6.249001229E-1,-8.603738122E0,9.813271992E0
2.788533750E0,4.837659664E0,3.972138723E0,-6.661725776E0,9.141084584E0
2.798548750E0,4.886888250E0,1.724950837E1,9.651648045E-1,1.795435209E1
2.808563750E0,1.666979494E0,4.141653481E1,9.301742474E0,4.248094384E1
2.818578750E0,-1.499461298E0,3.167089628E1,1.794813370E0,3.175713165E1
2.828594750E0,2.313197250E0,8.162297314E0,-3.802562453E0,9.296959727E0
2.838609750E0,2.371402481E0,-2.448263692E0,6.319822705E-1,3.466546758E0
2.848624750E0,-1.530294908E-1,-5.781253797E0,1.213969678E0,5.909317716E0
2.858639750E0,-1.418459965E0,-5.984802976E0,2.333974600E-1,6.155028002E0
2.868655750E0,-2.871501533E0,-3.132491419E0,2.608021903E-1,4.257468888E0
2.878670750E0,-2.337761549E0,-1.021793919E0,4.315479040E-1,2.587552022E0
2.888685750E0,-1.884953388E-1,-9.787513947E-1,3.590400910E-1,1.059431250E0
2.898700750E0,5.219110671E-1,-1.294082964E0,3.042118828E-1,1.428141012E0
2.908716750E0,5.664714916E-1,-1.254980879E0,5.897209346E-1,1.497877745E0
2.918731750E0,5.334751786E-1,-1.161490917E0,1.061125799E0,1.661217890E0
2.928746750E0,1.874557404E-1,-1.102703596E0,1.050790188E0,1.534683972E0
2.938761750E0,-2.248166710E-2,-8.972265905E-1,6.971003723E-1,1.136428576E0
2.948777750E0,-1.695312470E-1,-3.879756224E-1,1.021567120E0,1.105832405E0
2.958792750E0,-3.882943688E-1,2.252821094E-1,1.212951166E0,1.293358062E0
2.968807750E0,-5.358396464E-1,6.973564804E-1,9.776041710E-1,1.314967719E0
2.978822750E0,-6.626323517E-1,9.884039783E-1,5.499318016E-1,1.310896275E0
2.988838750E0,-7.014225610E-1,1.046101964E0,8.914571428E-1,1.543055010E0
2.998853750E0,-7.341377326E-1,8.499559450E-1,1.881132160E0,2.190899706E0
3.008868750E0,-6.106954088E-1,6.256456429E-1,2.392271194E0,2.547026269E0
3.018883750E0,-2.947463735E-1,4.827771145E-1,2.552554046E0,2.614475344E0
3.028899750E0,6.160845682E-2,2.899961686E-1,2.605231612E0,2.622045982E0
3.038914750E0,1.359726146E-1,7.927362621E-2,2.463049546E0,2.468073323E0
3.048929750E0,-1.592810780E-2,-2.260118419E-1,1.969824335E0,1.982811884E0
3.058944750E0,-2.685137907E-1,-6.444257301E-1,1.442044856E0,1.602147791E0
3.068960750E0,-3.693308982E-1,-9.690461862E-1,1.042271014E0,1.470300884E0
3.078975750E0,-4.708965225E-1,-1.288187801E0,1.028863202E0,1.714564328E0
3.088990750E0,-7.913669904E-1,-1.593765630E0,1.543159879E0,2.355354115E0
3.099006750E0,-1.148361506E0,-1.652757604E0,1.513492276E0,2.518134372E0
3.109021750E0,-8.500706235E-1,-5.124184048E-1,1.900964892E0,2.144495327E0
3.119036875E0,-8.278832906E-1,-5.933935708E-1,1.894100261E0,2.150609790E0
3.129051875E0,-6.121309002E-1,-5.391226387E-1,1.875111720E0,2.044847530E0
3.139067875E0,1.327268252E0,-6.035712343E-1,1.761908456E0,2.286976312E0
3.149082875E0,2.543322754E0,-3.449283038E0,3.687282257E0,5.653502857E0
3.159097875E0,-4.209173736E-1,-1.353976579E0,2.195932802E0,2.613913710E0
3.169112875E0,-8.072107521E-1,1.114191620E0,1.115831326E0,1.771465978E0
3.179128875E0,-2.100044312E-1,2.093655206E0,1.424016574E0,2.540731624E0
3.189143875E0,4.541402297E-1,2.435655341E0,1.158071465E0,2.734920439E0
