"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.802109333E0,6.071741717E0,-1.296544642E0,-1.459610623E1,1.586169576E1
2.812150333E0,4.372550789E0,-8.233975407E0,-2.593952099E1,2.756403999E1
2.822191333E0,-2.401278976E0,-1.672556744E1,-9.909925407E0,1.958870513E1
2.832233333E0,-5.468673928E0,-1.747195984E1,1.001932915E1,2.087013972E1
2.842274333E0,-9.759241490E0,-1.520212920E1,6.458532693E0,1.918489435E1
2.852315333E0,-1.281475198E1,-1.198378077E1,5.121332946E0,1.827722410E1
2.862356333E0,-1.610298866E1,-1.032516426E1,8.584501952E0,2.096685323E1
2.872398333E0,-2.190200455E1,-1.619467885E1,1.059876016E1,2.922839618E1
2.882439333E0,-2.442179430E1,-2.206036820E1,3.525644166E0,3.309855056E1
2.892480333E0,-2.610391429E1,-2.441387016E1,-2.379120952E1,4.293568501E1
2.902522333E0,-2.053333742E1,-2.277441380E1,-2.620979333E0,3.077598743E1
2.912563333E0,-1.691431088E1,-1.767944829E1,1.438505332E1,2.838285686E1
2.922604333E0,-1.477312717E1,-1.528905858E1,6.821645955E0,2.232790748E1
2.932645333E0,-1.138152691E1,-1.550222000E1,1.252924998E0,1.927246224E1
2.942687333E0,-7.709241596E0,-1.569160664E1,2.717529727E0,1.769304645E1
2.952728333E0,-3.750129300E-1,-8.164303493E0,2.590796006E0,8.573722072E0
2.962769333E0,8.864361387E-1,-6.809730499E0,1.417138202E0,7.011881287E0
2.972811500E0,-1.362135783E0,-4.735967520E0,2.212467997E-1,4.932925338E0
2.982852500E0,-4.303769991E0,1.036666312E0,-9.246505436E-1,4.522398899E0
2.992893500E0,2.585010186E0,2.446495611E1,-1.574670378E0,2.465148965E1
3.002934500E0,1.116504896E1,4.999883002E1,-3.553309683E0,5.135335755E1
3.012976500E0,-7.665191597E0,1.226726314E1,-2.558028209E0,1.468960229E1
3.023017500E0,-1.334859809E1,4.127514446E-1,-2.509919658E0,1.358878697E1
3.033058500E0,-6.381969252E0,-1.908206668E0,-4.593387845E0,8.091353169E0
3.043100500E0,3.903878912E0,-5.457098195E0,-8.662145959E0,1.095686834E1
3.053141500E0,1.274124663E1,-9.001430063E0,-1.422510975E1,2.111205476E1
3.063182500E0,1.758262892E1,-8.432307115E0,-1.505411044E1,2.463491190E1
3.073224500E0,1.827479892E1,-2.762674910E0,-7.759225935E0,2.004510502E1
3.083265500E0,1.849676625E1,2.132966037E0,1.090629680E0,1.865125676E1
3.093306500E0,1.843797600E1,4.364126120E0,7.925530103E0,2.053822249E1
3.103347500E0,1.661894229E1,4.944063494E0,1.280337563E1,2.155364086E1
3.113389500E0,1.367752151E1,4.704034706E0,1.393612398E1,2.008527044E1
3.123430500E0,9.984583826E0,5.424599955E0,1.205990684E1,1.656983862E1
3.133471500E0,6.169667376E0,6.640634285E0,8.504196292E0,1.242916626E1
3.143513500E0,2.911070226E0,8.106122528E0,4.387662917E0,9.666185296E0
3.153554500E0,8.047517055E-1,9.042205036E0,1.464357977E0,9.195294531E0
3.163595500E0,-1.057027486E0,9.680494114E0,-5.907551609E-2,9.738211504E0
3.173636500E0,-1.768280459E0,1.062150933E1,-1.228353682E0,1.083753335E1
